"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Mission, British Columbia, Royal Canadian Mounted Police, rural [59733]","2021A002559733","Crime severity index","Index","160","units","0","v66458418","55.1","92.13","","","","2"
"2020","Mission, British Columbia, Royal Canadian Mounted Police, rural [59733]","2021A002559733","Crime severity index","Index","160","units","0","v66458418","55.1","86.21","","","","2"
"2021","Mission, British Columbia, Royal Canadian Mounted Police, rural [59733]","2021A002559733","Crime severity index","Index","160","units","0","v66458418","55.1","69.78","","","","2"
"2022","Mission, British Columbia, Royal Canadian Mounted Police, rural [59733]","2021A002559733","Crime severity index","Index","160","units","0","v66458418","55.1","123.92","","","","2"
"2001","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","179.46","","","","2"
"2002","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","194.88","","","","2"
"2003","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","203.00","","","","2"
"2004","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","193.08","","","","2"
"2005","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","173.19","","","","2"
"2006","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","152.32","","","","2"
"2007","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","167.44","","","","2"
"2008","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","179.93","","","","2"
"2009","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","130.56","","","","2"
"2010","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","125.51","","","","2"
"2011","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","127.07","","","","2"
"2012","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","129.91","","","","2"
"2013","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","108.60","","","","2"
"2014","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","119.57","","","","2"
"2015","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","129.01","","","","2"
"2016","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","107.84","","","","2"
"2017","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","88.41","","","","2"
"2018","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","89.47","","","","2"
"2019","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","109.79","","","","2"
"2020","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","100.70","","","","2"
"2021","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","104.17","","","","2"
"2022","Mission, British Columbia, Royal Canadian Mounted Police, municipal [59734]","2021A002559734","Crime severity index","Index","160","units","0","v66458430","56.1","113.53","","","","2"
"2001","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","104.15","","","","2"
"2002","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","93.95","","","","2"
"2003","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","112.31","","","","2"
"2004","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","83.18","","","","2"
"2005","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","133.59","","","","2"
"2006","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","126.24","","","","2"
"2007","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","117.75","","","","2"
"2008","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","75.45","","","","2"
"2009","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","70.59","","","","2"
"2010","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","52.55","","","","2"
"2011","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","98.79","","","","2"
"2012","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","90.05","","","","2"
"2013","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","63.09","","","","2"
"2014","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","110.80","","","","2"
"2015","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","116.39","","","","2"
"2016","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","89.70","","","","2"
"2017","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","109.53","","","","2"
"2018","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","148.83","","","","2"
"2019","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","142.08","","","","2"
"2020","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","114.55","","","","2"
"2021","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","92.71","","","","2"
"2022","South Okanagan/Oliver, British Columbia, Royal Canadian Mounted Police, rural [59735]","2021A002559735","Crime severity index","Index","160","units","0","v66458442","57.1","187.13","","","","2"
"2001","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","114.81","","","","2"
"2002","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","139.86","","","","2"
"2003","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","119.24","","","","2"
"2004","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","119.69","","","","2"
"2005","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","155.27","","","","2"
"2006","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","153.39","","","","2"
"2007","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","169.40","","","","2"
"2008","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","123.63","","","","2"
"2009","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","112.33","","","","2"
"2010","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","106.03","","","","2"
"2011","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","91.41","","","","2"
"2012","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","89.03","","","","2"
"2013","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","85.11","","","","2"
"2014","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","132.30","","","","2"
"2015","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","112.03","","","","2"
"2016","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","102.39","","","","2"
"2017","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","152.99","","","","2"
"2018","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","188.76","","","","2"
"2019","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","153.03","","","","2"
"2020","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","136.96","","","","2"
"2021","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","93.51","","","","2"
"2022","South Okanagan/Osoyoos, British Columbia, Royal Canadian Mounted Police, rural [59736]","2021A002559736","Crime severity index","Index","160","units","0","v66458454","58.1","92.52","","","","2"
"2001","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","177.98","","","","2"
"2002","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","172.65","","","","2"
"2003","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","212.05","","","","2"
"2004","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","182.80","","","","2"
"2005","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","187.70","","","","2"
"2006","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","173.36","","","","2"
"2007","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","147.28","","","","2"
"2008","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","136.35","","","","2"
"2009","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","140.17","","","","2"
"2010","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","123.91","","","","2"
"2011","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","127.97","","","","2"
"2012","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","118.20","","","","2"
"2013","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","105.87","","","","2"
"2014","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","118.12","","","","2"
"2015","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","135.89","","","","2"
"2016","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","133.95","","","","2"
"2017","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","143.74","","","","2"
"2018","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","143.19","","","","2"
"2019","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","232.58","","","","2"
"2020","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","194.28","","","","2"
"2021","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","203.98","","","","2"
"2022","Penticton, British Columbia, Royal Canadian Mounted Police, municipal [59737]","2021A002559737","Crime severity index","Index","160","units","0","v66458466","59.1","189.38","","","","2"
"2001","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","65.78","","","","2"
"2002","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","63.60","","","","2"
"2003","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","83.82","","","","2"
"2004","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","122.00","","","","2"
"2005","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","92.64","","","","2"
"2006","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","84.79","","","","2"
"2007","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","82.77","","","","2"
"2008","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","99.94","","","","2"
"2009","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","77.33","","","","2"
"2010","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","69.43","","","","2"
"2011","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","70.55","","","","2"
"2012","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","56.61","","","","2"
"2013","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","41.40","","","","2"
"2014","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","61.22","","","","2"
"2015","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","77.52","","","","2"
"2016","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","74.39","","","","2"
"2017","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","81.42","","","","2"
"2018","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","75.22","","","","2"
"2019","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","94.29","","","","2"
"2020","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","98.06","","","","2"
"2021","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","103.67","","","","2"
"2022","Penticton, British Columbia, Royal Canadian Mounted Police, rural [59738]","2021A002559738","Crime severity index","Index","160","units","0","v66458478","60.1","100.11","","","","2"
"2001","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","140.85","","","","2"
"2002","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","110.53","","","","2"
"2003","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","133.40","","","","2"
"2004","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","135.54","","","","2"
"2005","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","139.13","","","","2"
"2006","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","111.37","","","","2"
"2007","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","118.64","","","","2"
"2008","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","133.81","","","","2"
"2009","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","95.98","","","","2"
"2010","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","84.27","","","","2"
"2011","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","121.91","","","","2"
"2012","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","76.90","","","","2"
"2013","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","161.41","","","","2"
"2014","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","93.13","","","","2"
"2015","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","126.76","","","","2"
"2016","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","114.15","","","","2"
"2017","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","102.29","","","","2"
"2018","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","87.47","","","","2"
"2019","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","120.01","","","","2"
"2020","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","110.98","","","","2"
"2021","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","99.76","","","","2"
"2022","Princeton, British Columbia, Royal Canadian Mounted Police, rural [59739]","2021A002559739","Crime severity index","Index","160","units","0","v66458490","61.1","97.48","","","","2"
"2001","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","57.11","","","","2"
"2002","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","75.09","","","","2"
"2003","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","83.70","","","","2"
"2004","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","69.26","","","","2"
"2005","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","65.04","","","","2"
"2006","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","69.10","","","","2"
"2007","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","79.47","","","","2"
"2008","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","71.37","","","","2"
"2009","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","51.42","","","","2"
"2010","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","43.82","","","","2"
"2011","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","42.63","","","","2"
"2012","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","42.65","","","","2"
"2013","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","34.66","","","","2"
"2014","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","41.04","","","","2"
"2015","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","58.60","","","","2"
"2016","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","58.12","","","","2"
"2017","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","66.65","","","","2"
"2018","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","73.27","","","","2"
"2019","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","63.46","","","","2"
"2020","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","64.55","","","","2"
"2021","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","70.58","","","","2"
"2022","Summerland, British Columbia, Royal Canadian Mounted Police, municipal [59741]","2021A002559741","Crime severity index","Index","160","units","0","v66458502","62.1","80.12","","","","2"
"2001","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","60.70","","","","2"
"2002","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","86.06","","","","2"
"2003","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","74.54","","","","2"
"2004","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","88.77","","","","2"
"2005","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","91.84","","","","2"
"2006","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","76.33","","","","2"
"2007","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","95.31","","","","2"
"2008","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","96.52","","","","2"
"2009","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","72.11","","","","2"
"2010","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","53.07","","","","2"
"2011","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","34.14","","","","2"
"2012","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","43.91","","","","2"
"2013","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","32.43","","","","2"
"2014","Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal [59744]","2021A002559744","Crime severity index","Index","160","units","0","v66458514","63.1","28.61","","","","2"
